loan_id,user_id,loan_amount,origination_date,term_months,age,annual_income,credit_score,employment_status,is_default,origination_month,cohort_type
4945,8778,15000,2024-03-31,24,56,70009.86962190879,823,Employed,0,2024-03,Bad
4946,1915,10000,2024-08-26,12,35,103478.55864526625,358,Employed,1,2024-08,Good
4947,8759,15000,2024-10-26,12,54,57664.214942167186,724,Employed,0,2024-10,Bad
4948,6227,15000,2024-11-12,36,21,60179.84781731469,826,Employed,1,2024-11,Good
4949,4971,10000,2024-09-14,24,53,82169.35176258387,347,Employed,1,2024-09,Bad
4950,6823,25000,2024-08-30,36,54,77840.23236038054,610,Employed,1,2024-08,Good
4951,1652,10000,2024-03-19,12,31,96383.74450721187,394,Contractor,1,2024-03,Bad
4952,1321,15000,2024-11-25,36,51,122297.78167046714,702,Self-Employed,0,2024-11,Good
4953,1791,10000,2024-08-25,36,42,74225.41094562918,609,Self-Employed,0,2024-08,Good
4954,5462,5000,2024-09-21,24,52,40796.785053691834,640,Self-Employed,0,2024-09,Bad
4955,2882,25000,2024-07-07,24,57,80182.22537754232,640,Employed,0,2024-07,Good
4956,955,25000,2024-07-13,24,51,20000.0,782,Self-Employed,0,2024-07,Good
4957,5985,10000,2024-06-14,24,59,69442.45114475599,316,Employed,1,2024-06,Bad
4958,5544,25000,2024-07-16,12,63,77672.89300340776,599,Self-Employed,0,2024-07,Good
4959,7131,25000,2024-03-08,24,47,48836.788013087134,703,Employed,1,2024-03,Bad
4960,2067,15000,2024-07-13,12,30,55805.38683572362,474,Contractor,1,2024-07,Good
4961,3952,15000,2024-08-24,24,59,88589.94440682365,681,Employed,1,2024-08,Good
4962,2862,25000,2024-06-06,12,46,79986.2671580426,329,Employed,1,2024-06,Bad
4963,5401,25000,2024-08-15,36,62,91054.76442457543,762,Employed,0,2024-08,Good
4964,8255,15000,2024-03-02,24,36,54661.718529766746,548,Employed,1,2024-03,Bad
4965,9206,25000,2024-05-14,24,49,33281.22480996791,392,Contractor,1,2024-05,Bad
4966,6134,25000,2024-06-08,36,59,66912.95155609278,663,Employed,0,2024-06,Bad
4967,1990,15000,2024-04-16,24,42,81665.69708642227,614,Contractor,0,2024-04,Good
4968,1805,15000,2024-11-25,12,25,52102.3671716915,555,Employed,1,2024-11,Good
4969,3326,15000,2024-08-30,36,51,26014.105521844365,405,Employed,1,2024-08,Good
4970,3699,5000,2024-08-30,24,52,69348.68021032028,376,Employed,1,2024-08,Good
4971,5974,15000,2024-04-10,24,49,45758.33977471529,506,Employed,1,2024-04,Good
4972,5892,25000,2024-08-12,12,48,98717.3299661378,610,Self-Employed,0,2024-08,Good
4973,9218,15000,2024-10-08,24,22,70763.53967126823,845,Employed,0,2024-10,Bad
4974,6211,5000,2024-02-12,12,18,63455.598443235984,677,Employed,0,2024-02,Good
4975,878,15000,2024-12-30,24,19,86330.03862628886,609,Employed,0,2024-12,Bad
4976,3358,15000,2024-11-13,36,44,40877.66749534039,659,Contractor,0,2024-11,Good
4977,132,5000,2024-01-23,12,54,59057.91707597539,791,Contractor,1,2024-01,Bad
4978,5168,10000,2024-03-04,12,26,75843.69023371338,340,Employed,1,2024-03,Bad
4979,7085,10000,2024-11-23,24,67,66947.14317451687,601,Self-Employed,1,2024-11,Good
4980,993,15000,2024-07-01,12,64,96776.63315017584,695,Employed,0,2024-07,Good
4981,5773,10000,2024-05-23,12,35,43735.865262414154,375,Employed,0,2024-05,Bad
4982,1071,10000,2024-04-29,36,28,47085.66278939737,671,Employed,1,2024-04,Good
4983,7399,25000,2024-09-21,12,59,116414.6455176899,402,Employed,1,2024-09,Bad
4984,9952,25000,2024-09-16,36,54,76915.33767549536,754,Employed,0,2024-09,Bad
4985,6428,25000,2024-02-08,12,54,36725.31528786034,676,Employed,0,2024-02,Good
4986,2597,5000,2024-10-26,36,61,112965.1583469052,612,Contractor,0,2024-10,Bad
4987,5531,10000,2024-10-23,36,46,38233.29071458508,335,Employed,0,2024-10,Bad
4988,2950,15000,2024-09-25,36,67,83614.65996182825,483,Employed,0,2024-09,Bad
4989,5342,5000,2024-03-16,36,21,75759.06603766244,379,Employed,1,2024-03,Bad
4990,9094,10000,2024-10-06,36,66,56729.7370119432,308,Employed,0,2024-10,Bad
4991,3485,15000,2024-02-17,24,43,79216.11540031926,685,Self-Employed,0,2024-02,Good
4992,5591,5000,2024-07-23,12,63,52574.232733352284,846,Employed,0,2024-07,Good
4993,7238,25000,2024-04-08,24,26,44467.84039817852,760,Employed,1,2024-04,Good
4994,66,15000,2024-10-14,12,53,31634.73482724419,748,Employed,0,2024-10,Bad
4995,3765,25000,2024-10-03,12,62,20000.0,676,Self-Employed,1,2024-10,Bad
4996,2794,10000,2024-06-07,36,68,46437.83055576001,530,Employed,0,2024-06,Bad
4997,1420,15000,2024-11-15,12,41,28975.459136877034,551,Employed,0,2024-11,Good
4998,5478,25000,2024-06-11,24,19,68062.27313436137,837,Self-Employed,1,2024-06,Bad
4999,1416,25000,2024-05-23,12,25,36649.49535162604,691,Employed,0,2024-05,Bad
5000,8568,10000,2024-06-16,12,36,44671.89765384034,688,Employed,1,2024-06,Bad
5001,5425,10000,2024-03-30,24,55,65367.35238860917,413,Self-Employed,0,2024-03,Bad
5002,6208,10000,2024-02-07,24,24,105118.37530737133,785,Employed,0,2024-02,Good
5003,8370,10000,2024-09-15,24,46,67422.44690085786,754,Employed,1,2024-09,Bad
5004,235,10000,2024-06-13,36,50,106834.0986538131,589,Employed,1,2024-06,Bad
5005,2913,5000,2024-04-09,36,41,66846.58586027201,692,Employed,0,2024-04,Good
5006,762,25000,2024-09-14,12,29,98979.73735410062,678,Employed,0,2024-09,Bad
5007,3879,10000,2024-09-15,12,52,89285.308941809,578,Employed,0,2024-09,Bad
5008,5407,25000,2024-04-13,36,61,50332.63528095318,394,Employed,1,2024-04,Good
5009,1283,5000,2024-06-23,24,68,104485.94729237148,415,Self-Employed,0,2024-06,Bad
5010,1264,15000,2024-04-15,24,35,59497.15671862929,621,Employed,0,2024-04,Good
5011,5704,25000,2024-04-20,24,53,33318.08279068174,781,Employed,0,2024-04,Good
5012,3614,25000,2024-12-11,36,66,83532.99542269786,378,Employed,1,2024-12,Bad
5013,4447,25000,2024-01-27,24,25,70631.74305037617,640,Self-Employed,0,2024-01,Bad
5014,4637,15000,2024-02-07,12,58,59982.86954061675,639,Employed,0,2024-02,Good
5015,7110,5000,2024-06-20,36,44,28722.400338331536,799,Employed,1,2024-06,Bad
5016,3384,25000,2024-01-08,24,29,60114.128836930904,757,Contractor,0,2024-01,Bad
5017,3010,5000,2024-01-23,12,63,91498.75424405941,405,Employed,1,2024-01,Bad
5018,1623,25000,2024-05-13,12,27,91634.40680649006,561,Employed,1,2024-05,Bad
5019,7276,25000,2024-02-28,24,41,82694.79035387545,794,Self-Employed,0,2024-02,Good
5020,30,25000,2024-02-27,36,42,98131.90226092594,531,Employed,0,2024-02,Good
5021,309,15000,2024-09-12,36,37,49114.752994281575,528,Employed,0,2024-09,Bad
5022,9702,5000,2024-10-08,24,25,57479.646740628945,563,Self-Employed,1,2024-10,Bad
5023,2094,5000,2024-11-30,36,48,65610.79600445085,420,Self-Employed,1,2024-11,Good
5024,3431,10000,2024-06-23,12,26,71051.76675719919,410,Employed,1,2024-06,Bad
5025,137,25000,2024-04-05,24,44,68883.12497998503,727,Employed,0,2024-04,Good
5026,775,15000,2024-05-26,36,25,90256.8646709004,621,Employed,0,2024-05,Bad
5027,1599,25000,2024-04-26,36,29,82330.4400414676,399,Self-Employed,0,2024-04,Good
5028,9647,5000,2024-08-27,36,45,98588.66266555128,316,Employed,1,2024-08,Good
5029,2604,5000,2024-12-20,24,67,49314.481639340665,705,Employed,1,2024-12,Bad
5030,2481,25000,2024-06-02,24,24,91489.13931558494,610,Employed,0,2024-06,Bad
5031,9039,5000,2024-11-03,12,44,87566.9535674812,782,Self-Employed,0,2024-11,Good
5032,8399,25000,2024-11-28,24,67,54270.442744308646,831,Employed,0,2024-11,Good
5033,3131,25000,2024-10-29,24,69,62160.935880238714,426,Employed,0,2024-10,Bad
5034,9422,10000,2024-07-18,36,51,28831.07234178837,420,Employed,1,2024-07,Good
5035,6475,15000,2024-01-14,36,28,66334.60681197555,664,Employed,0,2024-01,Bad
5036,4692,15000,2024-06-02,24,59,20000.0,347,Employed,1,2024-06,Bad
5037,6669,5000,2024-02-16,36,34,96326.45525609786,846,Employed,0,2024-02,Good
5038,2797,5000,2024-09-04,36,33,47467.76073021125,549,Employed,1,2024-09,Bad
5039,1128,10000,2024-04-03,24,41,44072.74665962401,829,Employed,0,2024-04,Good
5040,6503,5000,2024-08-19,24,19,59920.78677538303,510,Employed,0,2024-08,Good
5041,9395,5000,2024-04-15,36,43,80168.25006300266,332,Self-Employed,1,2024-04,Good
5042,1288,25000,2024-08-15,12,39,75960.31748741613,460,Employed,1,2024-08,Good
5043,4851,10000,2024-09-14,12,19,96740.33156499607,824,Self-Employed,1,2024-09,Bad
5044,8741,25000,2024-06-06,24,21,79964.87728610981,575,Employed,0,2024-06,Bad
5045,3946,25000,2024-10-06,12,51,73396.18161800172,386,Employed,0,2024-10,Bad
5046,3930,5000,2024-09-01,36,66,73269.5951634559,517,Self-Employed,1,2024-09,Bad
5047,1388,25000,2024-03-22,36,56,77349.43455514112,610,Employed,1,2024-03,Bad
5048,9466,15000,2024-01-23,24,22,20000.0,816,Self-Employed,1,2024-01,Bad
5049,3264,15000,2024-04-26,12,23,64370.28291176301,400,Employed,1,2024-04,Good
5050,8999,15000,2024-03-10,36,51,36134.076277881795,585,Contractor,0,2024-03,Bad
5051,1928,10000,2024-03-15,36,50,32379.577739176268,820,Contractor,0,2024-03,Bad
5052,7975,10000,2024-05-14,12,46,82960.29244441574,501,Employed,1,2024-05,Bad
5053,3982,15000,2024-08-12,36,41,23571.410371692386,319,Employed,0,2024-08,Good
5054,1746,15000,2024-05-17,36,68,101385.86209788313,645,Employed,0,2024-05,Bad
5055,3989,25000,2024-12-06,12,22,91449.01784596982,654,Self-Employed,1,2024-12,Bad
5056,1226,10000,2024-07-19,12,41,43481.07995745451,436,Employed,1,2024-07,Good
5057,8107,5000,2024-08-27,24,30,53434.26808517773,686,Employed,0,2024-08,Good
5058,6283,5000,2024-01-25,12,37,121724.79029148634,448,Employed,0,2024-01,Bad
5059,5972,10000,2024-08-04,24,30,55337.62774193024,731,Employed,0,2024-08,Good
5060,2067,25000,2024-10-06,12,30,55805.38683572362,474,Contractor,1,2024-10,Bad
5061,8287,15000,2024-01-12,24,27,50394.27267019787,501,Employed,1,2024-01,Bad
5062,130,25000,2024-07-17,36,40,83338.69533764664,600,Self-Employed,0,2024-07,Good
5063,7273,25000,2024-05-13,24,35,82505.24618796914,605,Employed,0,2024-05,Bad
5064,7089,10000,2024-11-10,24,43,71566.04969679227,595,Employed,0,2024-11,Good
5065,3269,15000,2024-03-23,36,37,76681.30537956975,336,Employed,1,2024-03,Bad
5066,987,10000,2024-11-23,12,62,48663.42760687982,560,Contractor,0,2024-11,Good
5067,3111,10000,2024-02-05,12,55,105974.01318999584,522,Employed,0,2024-02,Good
5068,3573,25000,2024-11-12,24,20,37467.8377540043,526,Contractor,1,2024-11,Good
5069,9009,10000,2024-08-18,12,23,82651.67374638576,500,Contractor,1,2024-08,Good
5070,7299,10000,2024-04-09,24,36,65013.48406572197,707,Employed,0,2024-04,Good
5071,2601,10000,2024-07-17,36,25,51030.104527876065,376,Contractor,0,2024-07,Good
5072,2170,10000,2024-07-11,12,53,74974.8039375424,807,Employed,0,2024-07,Good
5073,1780,25000,2024-06-18,12,21,49243.76762488909,780,Employed,1,2024-06,Bad
5074,757,15000,2024-05-21,12,18,56506.024808811904,528,Employed,0,2024-05,Bad
5075,1168,15000,2024-09-04,36,25,43473.75819586062,804,Employed,0,2024-09,Bad
5076,7354,25000,2024-11-16,24,58,51206.55370419268,821,Employed,0,2024-11,Good
5077,2595,5000,2024-01-12,24,19,20000.0,421,Employed,1,2024-01,Bad
5078,5331,10000,2024-07-29,36,62,81735.95928856172,608,Self-Employed,0,2024-07,Good
5079,3105,25000,2024-09-26,24,37,70515.77010767908,724,Employed,0,2024-09,Bad
5080,7327,5000,2024-11-18,24,32,97458.36224438541,415,Employed,0,2024-11,Good
5081,406,5000,2024-04-24,36,49,99084.41283845849,342,Employed,0,2024-04,Good
5082,2412,10000,2024-12-20,12,38,40543.626548488064,506,Employed,1,2024-12,Bad
5083,8355,25000,2024-11-18,24,59,20000.0,843,Employed,0,2024-11,Good
5084,8323,10000,2024-09-26,36,33,83676.47069560309,334,Self-Employed,1,2024-09,Bad
5085,3168,5000,2024-10-27,24,21,67096.81254402334,300,Employed,1,2024-10,Bad
5086,2701,5000,2024-05-16,12,55,64294.55302656926,531,Employed,0,2024-05,Bad
5087,5801,10000,2024-06-05,12,20,60509.24068186212,606,Employed,0,2024-06,Bad
5088,7535,10000,2024-03-01,12,32,51514.25515553953,488,Employed,0,2024-03,Bad
5089,4883,10000,2024-10-15,12,65,68713.69758981597,615,Employed,0,2024-10,Bad
5090,1934,15000,2024-11-23,12,28,69463.22924301194,797,Employed,0,2024-11,Good
5091,8139,25000,2024-06-16,12,29,61019.95721033401,613,Employed,0,2024-06,Bad
5092,3506,25000,2024-12-23,12,52,74258.50668322115,524,Employed,1,2024-12,Bad
5093,3133,25000,2024-01-23,12,41,55565.33706344475,343,Employed,1,2024-01,Bad
5094,2980,5000,2024-02-28,24,26,68695.51847591318,839,Employed,0,2024-02,Good
5095,1347,25000,2024-12-21,36,66,85733.09431457156,305,Employed,1,2024-12,Bad
5096,2637,25000,2024-11-07,36,29,20000.0,348,Self-Employed,1,2024-11,Good
5097,8237,5000,2024-06-19,24,36,23637.24012718135,816,Employed,0,2024-06,Bad
5098,347,5000,2024-03-24,36,65,80005.32414360694,765,Employed,0,2024-03,Bad
5099,3794,15000,2024-09-04,36,58,87552.2827897067,396,Employed,0,2024-09,Bad
5100,2543,5000,2024-11-09,12,39,20146.41222003499,648,Employed,1,2024-11,Good
5101,5001,10000,2024-05-13,24,18,35019.89187260892,698,Employed,0,2024-05,Bad
5102,8252,15000,2024-10-14,12,43,64962.13742629885,625,Employed,0,2024-10,Bad
5103,2346,5000,2024-07-11,12,22,63729.980284511665,363,Employed,1,2024-07,Good
5104,4327,25000,2024-07-06,12,53,71181.7863027189,827,Employed,0,2024-07,Good
5105,2845,15000,2024-05-31,24,49,32860.0221486807,320,Employed,0,2024-05,Bad
5106,3767,15000,2024-06-05,24,40,71172.6515854153,476,Self-Employed,1,2024-06,Bad
5107,448,25000,2024-01-08,24,39,21327.607716361126,671,Employed,0,2024-01,Bad
5108,7794,25000,2024-09-25,12,44,73911.9276167373,838,Employed,0,2024-09,Bad
5109,2416,25000,2024-03-03,24,19,38529.99629380451,551,Employed,1,2024-03,Bad
5110,4079,10000,2024-01-25,12,41,76510.3912460706,504,Employed,0,2024-01,Bad
5111,5149,15000,2024-06-05,36,38,85585.57961405779,793,Employed,0,2024-06,Bad
5112,3036,10000,2024-07-05,12,68,53569.536517020104,313,Employed,1,2024-07,Good
5113,2325,10000,2024-11-12,36,67,72030.7623054651,656,Employed,0,2024-11,Good
5114,6753,25000,2024-03-28,36,55,89431.58425757806,535,Employed,0,2024-03,Bad
5115,4927,5000,2024-05-04,24,29,20000.0,373,Self-Employed,0,2024-05,Bad
5116,8230,10000,2024-08-30,12,50,73190.65543321037,354,Employed,1,2024-08,Good
5117,9423,5000,2024-01-26,24,64,56630.666882379315,641,Employed,0,2024-01,Bad
5118,5826,5000,2024-03-24,24,48,42654.16948402274,812,Employed,0,2024-03,Bad
5119,7820,25000,2024-07-14,36,40,77638.4719225802,786,Employed,0,2024-07,Good
5120,8481,5000,2024-10-04,36,34,44337.71560724413,504,Employed,0,2024-10,Bad
5121,7119,10000,2024-05-14,12,21,94370.3514396423,525,Self-Employed,1,2024-05,Bad
5122,5613,5000,2024-11-13,36,66,47356.110944320055,310,Employed,1,2024-11,Good
5123,7937,10000,2024-04-27,12,43,36791.21656223056,434,Employed,0,2024-04,Good
5124,6596,25000,2024-09-22,12,37,67688.12501076997,671,Employed,0,2024-09,Bad
5125,5493,10000,2024-10-13,24,62,68585.14902678262,487,Employed,1,2024-10,Bad
5126,6705,5000,2024-01-26,36,22,49850.2488478772,527,Employed,1,2024-01,Bad
5127,7469,10000,2024-07-01,24,43,48808.68109054886,352,Employed,1,2024-07,Good
5128,204,5000,2024-08-26,36,26,123116.83264632046,394,Employed,0,2024-08,Good
5129,6523,5000,2024-04-18,36,48,74501.6860143458,457,Employed,0,2024-04,Good
5130,5235,25000,2024-03-30,24,26,76114.79987682823,540,Employed,0,2024-03,Bad
5131,9236,5000,2024-10-07,12,39,105047.46978974954,523,Employed,0,2024-10,Bad
5132,1621,15000,2024-04-29,24,64,75964.48227302513,363,Self-Employed,1,2024-04,Good
5133,2444,10000,2024-06-28,36,64,82689.79554936549,565,Employed,1,2024-06,Bad
5134,3837,15000,2024-01-18,24,38,78083.09456821471,627,Contractor,0,2024-01,Bad
5135,3124,15000,2024-05-31,24,21,79262.18327158934,377,Contractor,0,2024-05,Bad
5136,3732,10000,2024-04-17,36,56,60829.63148254017,472,Employed,0,2024-04,Good
5137,3258,25000,2024-05-22,36,38,73657.81775562216,790,Employed,1,2024-05,Bad
5138,1138,10000,2024-09-20,12,28,89098.13557638928,719,Self-Employed,0,2024-09,Bad
5139,8738,25000,2024-02-12,36,47,44523.68392202986,538,Self-Employed,0,2024-02,Good
5140,8865,5000,2024-08-04,36,24,20000.0,351,Employed,1,2024-08,Good
5141,7338,15000,2024-01-24,36,52,68179.34797985714,848,Employed,0,2024-01,Bad
5142,8952,10000,2024-09-06,36,48,90679.8697060715,393,Self-Employed,0,2024-09,Bad
5143,9537,5000,2024-04-11,36,20,89265.84181528608,629,Employed,0,2024-04,Good
5144,520,10000,2024-11-16,12,63,55066.918686215955,344,Self-Employed,1,2024-11,Good
5145,8001,10000,2024-01-26,36,61,39332.237705368345,565,Employed,1,2024-01,Bad
5146,4206,5000,2024-11-25,24,46,114802.36018743634,515,Employed,1,2024-11,Good
5147,9794,10000,2024-06-02,24,33,112271.01050097913,543,Employed,0,2024-06,Bad
5148,6468,5000,2024-11-17,36,49,71300.84949837193,338,Self-Employed,0,2024-11,Good
5149,6072,15000,2024-09-26,24,64,72902.19555272335,839,Employed,0,2024-09,Bad
5150,1823,5000,2024-05-08,12,68,58765.75937068797,759,Contractor,0,2024-05,Bad
5151,2025,10000,2024-04-03,24,34,35898.73418985437,495,Employed,0,2024-04,Good
5152,1185,15000,2024-02-06,12,57,44107.7748744991,704,Employed,0,2024-02,Good
5153,380,15000,2024-09-30,12,23,45524.514462000356,504,Self-Employed,0,2024-09,Bad
5154,2128,5000,2024-06-06,24,53,101091.75797915595,352,Self-Employed,0,2024-06,Bad
5155,9487,25000,2024-06-03,24,66,101258.50646897656,381,Employed,0,2024-06,Bad
5156,8808,5000,2024-07-06,36,21,85099.66239726257,320,Employed,1,2024-07,Good
5157,436,25000,2024-04-22,36,63,59486.54427108657,834,Employed,0,2024-04,Good
5158,5018,5000,2024-01-30,36,52,88665.45770826092,335,Employed,0,2024-01,Bad
5159,3150,15000,2024-09-01,24,53,102548.82412971489,618,Employed,0,2024-09,Bad
5160,1548,5000,2024-04-09,12,52,53335.64821993058,766,Employed,1,2024-04,Good
5161,4891,25000,2024-01-21,12,56,29380.858656962766,316,Employed,1,2024-01,Bad
5162,9327,10000,2024-01-18,36,42,44200.722298036715,386,Employed,0,2024-01,Bad
5163,8644,25000,2024-06-10,12,41,82673.87524801356,624,Employed,0,2024-06,Bad
5164,4356,15000,2024-06-07,24,41,23221.320880116276,457,Self-Employed,1,2024-06,Bad
5165,8098,5000,2024-01-10,24,34,43037.530225762384,648,Employed,1,2024-01,Bad
5166,6852,15000,2024-12-26,12,31,60184.83903097985,345,Employed,1,2024-12,Bad
5167,6319,10000,2024-09-06,24,26,87670.85365932315,848,Employed,0,2024-09,Bad
5168,712,10000,2024-01-04,12,44,74566.3387869373,558,Employed,1,2024-01,Bad
5169,5820,10000,2024-01-15,36,48,80320.63304173303,717,Employed,0,2024-01,Bad
5170,5506,5000,2024-02-22,24,28,54701.91914035117,664,Employed,0,2024-02,Good
5171,7440,25000,2024-07-05,24,34,85583.92073692931,636,Employed,1,2024-07,Good
5172,6021,5000,2024-02-24,36,20,27139.648440046985,467,Employed,0,2024-02,Good
5173,8359,15000,2024-08-20,12,24,21744.44684636286,451,Employed,0,2024-08,Good
5174,6287,5000,2024-06-04,24,59,62300.40784968474,616,Self-Employed,0,2024-06,Bad
5175,4589,15000,2024-05-18,24,26,75308.89922714871,376,Self-Employed,1,2024-05,Bad
5176,2120,5000,2024-06-10,12,40,20557.975940744967,825,Employed,0,2024-06,Bad
5177,7512,25000,2024-09-06,36,65,45615.52425818484,335,Employed,1,2024-09,Bad
5178,6291,10000,2024-05-04,24,49,35354.62722462637,493,Self-Employed,1,2024-05,Bad
5179,7669,5000,2024-04-25,36,18,77702.19286051966,364,Employed,0,2024-04,Good
5180,5458,25000,2024-12-15,12,39,36817.86190732675,794,Employed,1,2024-12,Bad
5181,1109,5000,2024-08-06,12,23,78444.2047592121,616,Contractor,1,2024-08,Good
5182,1841,5000,2024-10-07,36,30,73334.24628152195,648,Employed,0,2024-10,Bad
5183,2855,10000,2024-08-27,12,51,132758.29110837233,503,Self-Employed,1,2024-08,Good
5184,3215,15000,2024-04-11,36,56,93837.57124453859,439,Employed,0,2024-04,Good
5185,9083,25000,2024-02-09,24,55,69467.87810839883,393,Employed,1,2024-02,Good
5186,9527,5000,2024-04-02,36,32,43651.77713571607,832,Self-Employed,0,2024-04,Good
5187,3441,10000,2024-07-09,36,51,110190.77014176713,794,Employed,0,2024-07,Good
5188,5827,5000,2024-01-11,36,38,60435.378039688956,587,Employed,0,2024-01,Bad
5189,1720,5000,2024-07-06,24,18,66461.23701764125,829,Employed,0,2024-07,Good
5190,2861,10000,2024-07-10,12,58,49218.97159398248,734,Self-Employed,0,2024-07,Good
5191,9163,5000,2024-09-02,24,68,68121.69025488697,820,Employed,0,2024-09,Bad
5192,67,5000,2024-05-11,36,67,55358.18422555379,581,Employed,0,2024-05,Bad
5193,7902,25000,2024-11-25,24,41,47980.83883552433,485,Self-Employed,0,2024-11,Good
5194,3846,25000,2024-11-05,12,61,87669.68182330996,398,Employed,0,2024-11,Good
5195,9030,25000,2024-12-01,24,20,100420.85205347007,373,Employed,1,2024-12,Bad
5196,927,5000,2024-02-25,36,25,132575.6891101271,355,Employed,0,2024-02,Good
5197,3606,5000,2024-12-15,24,25,40384.15782455112,827,Employed,0,2024-12,Bad
5198,341,25000,2024-12-20,24,37,59378.6736051287,502,Employed,1,2024-12,Bad
5199,3750,5000,2024-02-13,36,62,57786.67748295509,593,Contractor,0,2024-02,Good
5200,102,10000,2024-07-27,36,18,61319.86803286007,609,Employed,0,2024-07,Good
5201,8134,10000,2024-09-17,12,65,32227.199823196002,685,Employed,0,2024-09,Bad
5202,1134,5000,2024-07-13,24,22,43467.2605075723,765,Employed,0,2024-07,Good
5203,5003,5000,2024-03-20,12,53,78611.49673818656,599,Self-Employed,0,2024-03,Bad
5204,828,15000,2024-03-08,36,45,112468.37453388097,634,Employed,0,2024-03,Bad
5205,5150,10000,2024-05-16,36,69,88640.83568919075,791,Employed,0,2024-05,Bad
5206,7019,5000,2024-01-04,12,62,80814.56999105493,590,Employed,0,2024-01,Bad
5207,5092,15000,2024-12-06,12,38,80094.53673882397,743,Employed,1,2024-12,Bad
5208,385,10000,2024-04-26,24,46,92302.66959956066,672,Employed,0,2024-04,Good
5209,8790,15000,2024-04-04,12,36,66860.16679815369,793,Employed,0,2024-04,Good
5210,9,25000,2024-07-27,24,36,44448.099704301814,307,Contractor,0,2024-07,Good
5211,1314,15000,2024-01-16,36,43,61263.60767087528,512,Employed,0,2024-01,Bad
5212,979,25000,2024-04-20,36,39,96085.14492967905,580,Employed,0,2024-04,Good
5213,3724,5000,2024-11-21,24,41,93444.41951671656,709,Employed,0,2024-11,Good
5214,2091,5000,2024-08-09,24,23,112800.13672631743,404,Self-Employed,1,2024-08,Good
5215,3103,10000,2024-09-27,36,64,70954.2826534907,701,Employed,1,2024-09,Bad
5216,3754,15000,2024-12-28,24,62,35806.064602501974,843,Employed,0,2024-12,Bad
5217,3745,15000,2024-06-07,12,61,56511.746083350336,708,Employed,0,2024-06,Bad
5218,6931,5000,2024-04-03,24,65,57895.302946130534,695,Employed,0,2024-04,Good
5219,1789,10000,2024-12-01,36,26,71021.91893001019,325,Self-Employed,0,2024-12,Bad
5220,1243,5000,2024-10-26,24,53,103258.36410886027,610,Employed,0,2024-10,Bad
5221,8305,10000,2024-06-12,12,18,44034.408160011735,752,Self-Employed,0,2024-06,Bad
5222,3767,15000,2024-10-22,24,40,71172.6515854153,476,Self-Employed,0,2024-10,Bad
5223,3332,25000,2024-11-14,24,29,40543.358768344,310,Employed,1,2024-11,Good
5224,6156,10000,2024-09-11,24,52,75824.32320109088,318,Employed,1,2024-09,Bad
5225,1364,15000,2024-11-14,36,66,77444.70773544443,580,Employed,0,2024-11,Good
5226,6653,10000,2024-09-29,24,31,89283.60711353703,658,Self-Employed,0,2024-09,Bad
5227,3376,25000,2024-02-07,12,40,70727.37079115948,732,Employed,0,2024-02,Good
5228,5633,25000,2024-06-30,36,33,69137.28910332851,394,Employed,0,2024-06,Bad
5229,3433,5000,2024-07-05,24,28,86598.08874906115,541,Self-Employed,0,2024-07,Good
5230,5439,25000,2024-01-25,36,39,71300.09403004822,840,Employed,1,2024-01,Bad
5231,6653,25000,2024-11-28,24,31,89283.60711353703,658,Self-Employed,0,2024-11,Good
5232,7689,5000,2024-05-21,36,44,38246.03841232849,634,Self-Employed,1,2024-05,Bad
5233,5894,25000,2024-05-03,24,69,70413.86845945515,729,Self-Employed,0,2024-05,Bad
5234,1350,5000,2024-01-25,12,45,55910.667627124276,741,Employed,0,2024-01,Bad
5235,308,10000,2024-10-17,36,20,108279.2407941825,695,Contractor,0,2024-10,Bad
5236,9539,15000,2024-11-30,24,23,68407.78238909169,698,Self-Employed,1,2024-11,Good
5237,9059,5000,2024-06-23,24,67,80303.9201738888,495,Employed,0,2024-06,Bad
5238,7056,10000,2024-08-19,24,62,50702.4287547519,534,Self-Employed,0,2024-08,Good
5239,7810,25000,2024-05-24,36,43,68235.54192038251,541,Employed,0,2024-05,Bad
5240,5737,10000,2024-12-10,36,51,97034.58495309087,516,Employed,0,2024-12,Bad
5241,8056,5000,2024-01-23,24,36,83024.72883577298,573,Contractor,0,2024-01,Bad
5242,7710,5000,2024-08-11,24,51,100170.18821832413,432,Employed,0,2024-08,Good
5243,8110,5000,2024-05-01,24,38,50256.01898332161,364,Employed,1,2024-05,Bad
5244,9705,5000,2024-08-10,36,37,94317.43942962668,568,Contractor,1,2024-08,Good
5245,2284,10000,2024-08-17,12,37,62100.07319196166,355,Employed,1,2024-08,Good
5246,7553,15000,2024-01-17,12,18,45578.447534465195,421,Employed,1,2024-01,Bad
5247,8135,15000,2024-10-11,24,25,21448.65145570424,564,Employed,0,2024-10,Bad
5248,3779,10000,2024-01-02,36,54,122648.6646491935,571,Contractor,0,2024-01,Bad
5249,5376,15000,2024-09-23,24,45,58444.160765428605,518,Employed,0,2024-09,Bad
5250,9060,25000,2024-01-16,24,46,42528.15472806676,690,Employed,1,2024-01,Bad
5251,1383,10000,2024-12-02,36,68,49990.35767822235,837,Self-Employed,0,2024-12,Bad
5252,3615,10000,2024-01-21,12,65,78386.46868524083,468,Employed,1,2024-01,Bad
5253,7096,10000,2024-09-07,36,60,29729.942872726024,518,Self-Employed,0,2024-09,Bad
