user_id,age,annual_income,credit_score,employment_status
5924,60,48478.970081185485,642,Self-Employed
5925,48,50620.33875891209,537,Self-Employed
5926,34,64702.4794226443,454,Employed
5927,50,48996.33737265751,355,Employed
5928,49,77700.307276365,686,Employed
5929,46,47170.192390846685,614,Employed
5930,38,70657.60519362836,337,Employed
5931,38,62495.68078033109,640,Employed
5932,57,70373.14911941765,530,Employed
5933,40,53506.46512342402,751,Employed
5934,23,56522.79263682933,641,Employed
5935,39,67400.23169992625,752,Employed
5936,67,70051.86265403281,556,Self-Employed
5937,55,64894.952115221095,733,Self-Employed
5938,54,107634.05891282711,508,Self-Employed
5939,62,40231.577031467896,500,Employed
5940,68,63394.90512618216,436,Contractor
5941,25,25659.274447075382,693,Contractor
5942,58,74302.03696668465,335,Employed
5943,66,37118.83659057965,514,Employed
5944,52,58042.24360308559,326,Employed
5945,68,55698.391866716855,317,Self-Employed
5946,28,72022.27816502929,436,Employed
5947,41,51180.2270613705,329,Contractor
5948,66,50117.35755765044,372,Employed
5949,38,100896.41160214745,422,Contractor
5950,68,72114.16976186316,527,Self-Employed
5951,19,50973.7286994433,637,Contractor
5952,57,58729.15820471923,572,Employed
5953,36,106133.87380676862,736,Employed
5954,56,59120.87804372257,338,Self-Employed
5955,45,47768.08442119031,725,Self-Employed
5956,34,47875.096246840185,614,Employed
5957,23,51271.83797526057,808,Self-Employed
5958,36,50137.55693933194,456,Employed
5959,55,33008.803791268925,556,Employed
5960,45,36894.99757632555,755,Employed
5961,19,44266.990640965756,346,Contractor
5962,55,79789.27546132744,631,Employed
5963,54,55469.06781817816,309,Self-Employed
5964,68,59820.957772648995,443,Employed
5965,69,96752.20063137243,730,Self-Employed
5966,21,97375.17874846046,451,Contractor
5967,39,57946.876421556626,786,Employed
5968,43,49228.41223291478,435,Employed
5969,66,43389.24215816155,325,Employed
5970,60,82319.39424270595,306,Contractor
5971,53,59882.31916194281,314,Employed
5972,30,55337.62774193024,731,Employed
5973,69,44658.38562156118,699,Employed
5974,49,45758.33977471529,506,Employed
5975,34,73001.45478733111,515,Employed
5976,58,32114.04335281845,801,Contractor
5977,53,89871.71734469847,758,Employed
5978,63,51653.88390462704,558,Employed
5979,36,61259.10139370519,628,Self-Employed
5980,52,31575.551046486144,753,Employed
5981,63,64690.85154394089,674,Employed
5982,57,56791.976432736,763,Self-Employed
5983,45,63747.98502858834,374,Employed
5984,18,101792.72245904726,541,Employed
5985,59,69442.45114475599,316,Employed
5986,35,45133.5203963549,558,Employed
5987,65,47217.0022363358,422,Employed
5988,57,79878.27964784422,610,Contractor
5989,50,97467.3322748356,410,Employed
5990,29,72047.95051877626,555,Self-Employed
5991,25,82217.81861386924,533,Employed
5992,41,80243.44308341763,796,Contractor
5993,33,100476.61033393804,339,Self-Employed
5994,67,20000.0,421,Self-Employed
5995,21,81680.4734826132,749,Employed
5996,55,89593.4010975891,818,Employed
5997,61,31531.907346610664,391,Employed
5998,44,42858.2953998396,660,Self-Employed
5999,26,43730.431284296166,422,Self-Employed
6000,64,46780.24509056541,636,Employed
6001,33,52957.07372661185,812,Contractor
6002,29,71065.07032637353,727,Contractor
6003,48,86641.86627918424,732,Employed
6004,41,92032.92394421341,306,Employed
6005,31,44054.42347080546,419,Self-Employed
6006,62,43882.42503242543,686,Employed
6007,42,97895.54600040556,649,Self-Employed
6008,51,81168.59838546612,397,Self-Employed
6009,20,67071.6210467249,342,Employed
6010,41,76833.41688887417,482,Employed
6011,59,64254.90545371398,534,Employed
6012,26,78114.61707619036,745,Contractor
6013,43,56598.33258735649,499,Employed
6014,37,71720.12336098077,812,Employed
6015,57,27236.348740762594,825,Self-Employed
6016,27,47805.39262936423,512,Employed
6017,36,48074.72058024141,677,Employed
6018,20,55640.24916982715,845,Employed
6019,41,41837.1686305063,785,Employed
6020,22,51661.409354422954,660,Employed
6021,20,27139.648440046985,467,Employed
6022,44,78717.51190987251,703,Contractor
6023,33,62937.16202721514,436,Employed
6024,66,22369.80980559958,532,Employed
6025,32,44129.252236333174,414,Employed
6026,52,73415.03568905417,551,Employed
6027,29,51424.451340355256,792,Employed
6028,58,47576.463496547585,588,Employed
6029,61,63135.18307479809,348,Contractor
6030,43,73589.9383794554,751,Employed
6031,64,29091.188574020984,815,Employed
6032,51,78753.21203044699,571,Employed
6033,40,44992.66795981558,730,Employed
6034,48,64551.80079375503,325,Employed
6035,67,64114.49648271226,369,Employed
6036,37,51823.34704400565,592,Employed
6037,29,39408.50634673214,705,Employed
6038,40,57857.83629769341,533,Employed
6039,21,105633.25772687988,530,Employed
6040,40,30958.124238409226,562,Employed
6041,65,107307.8254776219,420,Employed
6042,65,58506.97072308669,762,Contractor
6043,18,65884.28542721597,817,Self-Employed
6044,42,37832.22971538182,323,Contractor
6045,19,45718.26458306298,676,Employed
6046,47,52427.25874904952,799,Employed
6047,20,38857.6257280522,736,Employed
6048,38,59777.05106572821,798,Self-Employed
6049,42,54824.60270483072,473,Employed
6050,37,111269.52856089333,808,Employed
6051,66,35850.64535798847,609,Employed
6052,69,67567.26291871468,369,Employed
6053,39,71196.15704754562,504,Employed
6054,38,38241.986283704064,640,Employed
6055,50,82170.68738632096,331,Employed
6056,69,55041.824677959296,342,Contractor
6057,55,20000.0,417,Self-Employed
6058,32,81496.24030261413,314,Employed
6059,63,37076.477897440906,621,Employed
6060,69,38805.62634652252,636,Employed
6061,32,82197.55207230995,831,Employed
6062,63,56320.96293953875,680,Employed
6063,42,87944.30376378751,810,Employed
6064,38,95254.15238413296,419,Self-Employed
6065,41,48876.788491942556,325,Employed
6066,22,84831.56239887577,833,Employed
6067,23,46113.479965177954,363,Employed
6068,66,120827.89792830442,759,Employed
6069,60,47676.07488671962,613,Self-Employed
6070,65,90652.1860240001,515,Employed
6071,61,86094.75064703939,755,Employed
6072,64,72902.19555272335,839,Employed
6073,40,48236.420964582925,772,Employed
6074,21,61215.06270146477,658,Employed
6075,44,20000.0,425,Employed
6076,35,70610.50095955626,386,Employed
6077,38,73740.38327570964,642,Employed
6078,45,68337.48547653429,694,Self-Employed
6079,52,20000.0,783,Employed
6080,39,33359.08887275473,755,Employed
6081,57,46297.72542878344,775,Contractor
6082,40,72291.47332972616,509,Employed
6083,20,72233.47264107461,824,Contractor
6084,57,60744.40520072052,606,Employed
6085,67,80881.13841509892,375,Self-Employed
6086,27,39343.9406174275,321,Employed
6087,42,80255.8751423499,359,Self-Employed
6088,69,76868.55262099727,685,Employed
6089,66,74438.86832094776,355,Employed
6090,25,60448.9892228586,467,Employed
6091,28,110768.59562078155,711,Contractor
6092,22,77329.89221224697,490,Employed
6093,62,40791.60341866103,781,Contractor
6094,54,71207.6368933996,715,Employed
6095,62,83812.08442685546,639,Employed
6096,55,50297.28502689226,558,Employed
6097,46,92231.80617327747,649,Employed
6098,22,74550.84264290027,736,Self-Employed
6099,26,20000.0,521,Employed
6100,65,72491.79943344816,712,Contractor
6101,19,54849.27113968212,649,Employed
6102,18,78429.4953635434,781,Employed
6103,57,88605.37100629536,358,Self-Employed
6104,68,69879.05117854544,451,Employed
6105,47,106631.3058486174,839,Employed
6106,28,60532.32788591261,524,Employed
6107,45,80620.44557634689,617,Employed
6108,61,85123.56434093369,578,Contractor
6109,29,62566.350777681684,773,Contractor
6110,56,84469.35769944456,323,Self-Employed
6111,43,50133.17532094578,818,Self-Employed
6112,30,54435.78952446954,667,Employed
6113,25,32187.782741592186,634,Employed
6114,45,71035.22790925117,732,Self-Employed
6115,47,73131.2918963586,302,Employed
6116,26,94481.57896448072,557,Employed
6117,56,84778.50010889709,562,Self-Employed
6118,48,57880.11108381417,420,Employed
6119,38,35545.507816643076,320,Employed
6120,64,75821.26006299935,439,Self-Employed
6121,51,92768.82931036605,776,Employed
6122,48,83879.62434509858,588,Self-Employed
6123,69,92111.93812143219,505,Employed
6124,42,59702.761720043934,342,Employed
6125,29,53334.52579560886,417,Employed
6126,18,46577.46619420503,304,Self-Employed
6127,39,63602.58833466011,506,Employed
6128,57,63035.23010077952,644,Employed
6129,54,70166.9407134779,441,Employed
6130,64,61767.5635741123,671,Employed
6131,18,61659.306756830716,531,Employed
6132,18,45582.6486756964,463,Employed
6133,59,88540.47533878728,846,Employed
6134,59,66912.95155609278,663,Employed
6135,38,60638.901642867946,634,Employed
6136,32,46314.26866876988,310,Employed
6137,34,31702.172240222848,707,Employed
6138,39,97699.10481373359,374,Employed
6139,55,78865.96770329517,599,Employed
6140,52,24402.053935750817,680,Contractor
6141,62,84078.55751774143,327,Employed
6142,33,88062.02925582773,762,Employed
6143,25,68109.40305752323,695,Employed
6144,64,104952.77239379397,675,Self-Employed
6145,34,70417.99105307208,720,Contractor
6146,34,29579.411801270253,663,Employed
6147,43,74129.22502620802,515,Self-Employed
6148,30,71122.43254281823,400,Employed
6149,34,49917.57878054613,392,Employed
6150,55,79338.97092193563,565,Employed
6151,34,23308.368345228453,505,Employed
6152,65,89764.17068606973,379,Employed
6153,31,43046.95740986368,336,Employed
6154,62,40376.346872074195,310,Employed
6155,23,62154.380692313076,389,Self-Employed
6156,52,75824.32320109088,318,Employed
6157,63,69098.10158983574,673,Employed
6158,31,46433.52085569054,393,Employed
6159,64,52347.767720202784,331,Employed
6160,25,36673.941315563454,439,Employed
6161,32,59383.00245925325,320,Employed
6162,44,91875.53036277274,448,Employed
6163,30,64893.4265589031,520,Employed
6164,66,86485.35636898632,518,Self-Employed
6165,48,101385.0334431548,840,Employed
6166,52,50299.53702407583,357,Employed
6167,23,60335.66867361588,724,Employed
6168,22,119279.82152656239,574,Contractor
6169,39,101108.58529949863,439,Employed
6170,66,23189.886854691184,322,Employed
6171,40,74678.70790152266,677,Employed
6172,42,65013.99980849239,672,Employed
6173,51,85661.32777146906,362,Employed
6174,43,46375.53081287362,641,Employed
6175,64,44009.7906989832,466,Employed
6176,22,48098.23211765976,450,Employed
6177,43,50701.78634503918,822,Employed
6178,37,85383.10417022536,800,Self-Employed
6179,23,35469.970671278,647,Employed
6180,23,49434.65250101703,571,Self-Employed
6181,67,20274.69023746397,729,Employed
6182,35,90177.94558530932,532,Employed
6183,21,96775.75248577852,507,Employed
6184,34,56823.16422840534,752,Employed
6185,31,57551.26587966942,800,Employed
6186,31,76330.54755707244,518,Self-Employed
6187,30,101862.0501844564,380,Employed
6188,24,75215.26868909792,848,Self-Employed
6189,61,47561.45143812214,840,Employed
6190,32,24529.43570033899,550,Employed
6191,36,37121.84343341281,714,Self-Employed
6192,60,66830.48625781163,385,Employed
6193,64,48616.811919980144,516,Employed
6194,61,69874.19264976897,495,Employed
6195,52,51176.89959409415,596,Employed
6196,34,38546.33921763971,343,Self-Employed
6197,52,35574.209213673224,692,Employed
6198,36,104058.86273433073,742,Employed
6199,37,87224.69372959108,389,Self-Employed
6200,53,108262.94879569896,454,Self-Employed
6201,52,78498.77251887757,777,Employed
6202,49,54250.214784629025,358,Employed
6203,65,98083.52306224845,409,Employed
6204,61,64173.299965955805,778,Employed
6205,57,70521.0442572588,348,Employed
6206,41,63929.39052311202,676,Employed
6207,34,20000.0,331,Employed
6208,24,105118.37530737133,785,Employed
6209,60,77275.09864894384,830,Employed
6210,67,73245.57652171275,302,Employed
6211,18,63455.598443235984,677,Employed
6212,52,69085.69550965328,541,Employed
6213,49,50068.026603843806,840,Employed
6214,53,80414.48380768178,656,Employed
6215,30,32322.541390021688,496,Employed
6216,23,69651.71081176367,718,Employed
6217,31,79039.33676427761,572,Employed
6218,54,60033.27165442742,801,Self-Employed
6219,65,74271.69481177561,334,Self-Employed
6220,32,40216.64019414374,760,Employed
6221,64,40854.3307276009,552,Employed
6222,21,70917.92802565983,811,Self-Employed
6223,57,81963.7413655263,347,Self-Employed
6224,33,20000.0,484,Contractor
6225,45,78050.51587776917,790,Employed
6226,33,51419.96249059157,572,Contractor
6227,21,60179.84781731469,826,Employed
6228,62,31512.05191087407,427,Employed
6229,43,43709.5689953323,509,Employed
6230,45,89153.13313825778,441,Employed
6231,49,65821.58434950533,472,Employed
6232,62,55430.53995726103,746,Employed
6233,19,62087.79118422413,418,Self-Employed
6234,48,77230.29561660753,310,Employed
6235,20,76012.36240408344,603,Contractor
6236,25,63124.32499007998,453,Employed
6237,41,92323.9777724167,622,Employed
6238,32,89261.56592266666,836,Employed
6239,60,75334.3007282599,744,Employed
6240,48,66365.29457275177,641,Self-Employed
6241,26,81433.02737798847,520,Employed
6242,56,72856.68554502958,409,Employed
6243,62,91520.0017951487,709,Self-Employed
6244,19,87489.0344184577,717,Employed
6245,25,39543.652464556784,804,Employed
6246,24,37850.92073145734,339,Employed
6247,61,47468.76138989809,808,Employed
6248,68,89403.46725167302,758,Employed
6249,56,25592.275080718857,562,Employed
6250,59,74868.93472769983,417,Employed
6251,33,74063.57727732403,749,Employed
6252,52,94066.20146715481,713,Self-Employed
6253,47,69508.46726659719,825,Self-Employed
6254,27,31419.765235402483,760,Employed
6255,55,41016.12598379693,417,Employed
6256,35,35450.11195255438,516,Employed
6257,67,51551.40084167149,376,Employed
6258,22,60427.46081440183,720,Employed
6259,46,35863.96184447358,471,Self-Employed
6260,56,101766.54976630723,689,Self-Employed
6261,51,31867.965701188972,325,Employed
6262,60,98652.58559656201,427,Employed
6263,62,94629.07578598351,673,Employed
6264,40,87457.56374222589,323,Self-Employed
6265,22,47655.83481258123,769,Self-Employed
6266,47,73561.27197942254,722,Employed
6267,23,33065.72166123455,476,Employed
6268,63,87772.67587584374,837,Employed
6269,61,63150.380461593275,565,Employed
6270,21,54766.99463533287,569,Employed
6271,46,34406.37883359327,628,Employed
6272,40,20000.0,754,Employed
6273,23,39036.478574106106,594,Employed
6274,49,92819.95489032267,421,Employed
6275,59,54929.1642881299,458,Employed
6276,35,60766.77857212382,477,Employed
6277,32,81388.85895721131,627,Employed
6278,57,110141.72195290664,606,Self-Employed
6279,49,98125.11637364097,388,Employed
6280,26,40691.6249045953,337,Employed
6281,54,20000.0,645,Employed
6282,27,123990.35647750259,551,Employed
6283,37,121724.79029148634,448,Employed
6284,23,69711.33991073207,315,Employed
6285,65,33237.79386045446,666,Self-Employed
6286,20,89080.66334734848,417,Employed
6287,59,62300.40784968474,616,Self-Employed
6288,28,62175.471922334735,587,Employed
6289,60,87361.47107762823,650,Employed
6290,34,73359.36867183246,596,Employed
6291,49,35354.62722462637,493,Self-Employed
6292,21,56881.451622950655,691,Contractor
6293,21,81528.82321653367,742,Self-Employed
6294,34,77756.30556012546,580,Employed
6295,58,71550.41435896189,600,Employed
6296,36,88335.57386189661,725,Employed
6297,22,55957.07530456838,549,Employed
6298,49,69466.7443804768,814,Employed
6299,39,20000.0,705,Employed
6300,23,53758.74515392965,543,Employed
6301,52,84097.5727143911,666,Employed
6302,39,55240.138322071434,419,Employed
6303,18,53344.3152070722,739,Self-Employed
6304,37,38963.67620562954,803,Employed
6305,39,90084.14731822864,732,Employed
6306,65,78711.58183851426,482,Employed
6307,28,85635.36494557712,760,Employed
6308,30,21844.65095105276,417,Employed
6309,59,60988.74891835915,330,Self-Employed
6310,20,57997.22480624985,448,Employed
6311,26,57985.70733503619,827,Employed
6312,29,49599.31140705111,572,Employed
6313,40,56347.39320549962,684,Employed
6314,31,86241.11956766629,401,Employed
6315,50,20000.0,371,Employed
6316,35,109432.36920076134,707,Employed
6317,66,77096.02812566154,646,Contractor
6318,58,63941.702608494685,666,Employed
6319,26,87670.85365932315,848,Employed
6320,40,28704.131370789124,590,Employed
6321,27,48382.47737122465,721,Employed
6322,36,61973.114190236156,480,Employed
6323,64,99139.00926080444,413,Self-Employed
6324,22,63837.58547183605,537,Self-Employed
6325,64,76251.36677962866,393,Employed
6326,69,50260.52510159681,559,Employed
6327,40,77171.05172418727,406,Contractor
6328,47,106930.98982436143,543,Self-Employed
6329,42,89888.16729185285,722,Employed
6330,45,62963.60030555302,634,Employed
6331,51,81887.27118163674,322,Self-Employed
6332,62,79437.92386518029,570,Employed
6333,65,77664.6917924319,439,Employed
6334,64,92798.83402151022,765,Employed
6335,42,92611.94259593666,753,Self-Employed
6336,27,61821.03507812789,683,Employed
6337,31,81046.97653694423,676,Employed
6338,59,55422.62697100516,737,Employed
6339,63,41923.190092110555,721,Self-Employed
6340,47,58262.65610740034,455,Employed
6341,58,63093.04620651044,634,Self-Employed
6342,42,23460.475270550196,830,Self-Employed
6343,31,86508.313985418,431,Employed
6344,52,20000.0,800,Employed
6345,69,132870.42348715803,821,Employed
6346,65,102546.97834490797,439,Self-Employed
6347,51,58474.78189569216,434,Employed
6348,27,65235.65901409433,706,Employed
6349,52,72574.29683968208,393,Employed
6350,28,50270.99030027645,540,Employed
6351,28,69815.47868967341,464,Employed
6352,38,61400.00055745847,624,Employed
6353,38,62643.18206922585,517,Employed
6354,39,69536.52658701596,530,Self-Employed
6355,62,32161.80504115014,478,Employed
6356,24,65989.2431033412,379,Employed
6357,34,69086.19366543693,653,Self-Employed
6358,19,68221.24053389786,460,Employed
6359,29,59604.23111409614,726,Employed
6360,59,93446.44439923429,702,Self-Employed
6361,35,56158.68612796122,331,Self-Employed
6362,28,70683.14767057975,420,Employed
6363,33,97432.43834813865,814,Self-Employed
6364,66,63015.596499492196,684,Employed
6365,68,70361.58168668878,724,Employed
6366,35,62590.38409212757,775,Self-Employed
6367,52,95934.24483908998,466,Employed
6368,43,58556.88596034262,688,Employed
6369,33,97083.86443220514,632,Employed
6370,23,62410.30263382338,822,Employed
6371,61,43513.50691379958,770,Employed
6372,60,81984.32926435303,823,Employed
6373,64,57383.3041561086,352,Employed
6374,64,80512.52247747907,320,Employed
6375,65,20000.0,318,Employed
6376,59,65130.13154737366,755,Employed
6377,29,53509.86753106299,621,Employed
6378,30,38418.53283671805,732,Self-Employed
6379,21,51168.97495400501,358,Employed
6380,56,50657.42139268371,450,Employed
6381,19,63800.35512873547,739,Employed
6382,43,30816.838467876107,357,Employed
6383,44,72906.84450649284,592,Employed
6384,44,99155.3696301447,481,Employed
6385,32,72023.21242369566,377,Employed
6386,25,85224.71523072523,404,Employed
6387,24,92364.06136534488,560,Employed
6388,64,95912.23780460442,522,Employed
6389,63,111753.46732053263,783,Employed
6390,57,52519.950043101744,428,Contractor
6391,29,47037.900370972086,618,Contractor
6392,30,84586.64120811837,808,Employed
6393,60,82706.655491435,319,Self-Employed
6394,34,84391.88249039224,534,Employed
6395,34,112232.06135625631,649,Employed
6396,53,65284.24771996235,752,Employed
6397,38,75653.91399115462,808,Employed
6398,25,40490.29371291313,722,Employed
6399,22,118383.02809939894,489,Employed
6400,43,56586.376969772224,424,Contractor
6401,33,57294.60179597925,305,Self-Employed
6402,53,56331.25272479393,757,Self-Employed
6403,45,48877.60353389155,821,Self-Employed
6404,46,46764.07377880877,388,Self-Employed
6405,64,51907.39292776187,410,Employed
6406,29,30855.101798726384,696,Employed
6407,54,45367.05199341904,310,Employed
6408,47,113724.07778619048,796,Employed
6409,40,83391.37859103421,315,Employed
6410,33,88147.60441819295,332,Self-Employed
6411,31,94430.21968542287,788,Contractor
6412,27,110853.36410905977,487,Employed
6413,24,20714.4362139039,757,Employed
6414,62,34252.92211783648,350,Self-Employed
6415,69,44906.90847763287,570,Employed
6416,54,53256.75508776006,763,Employed
6417,46,57485.76523536877,342,Self-Employed
6418,20,53825.561179848984,838,Self-Employed
6419,32,70482.72282830135,420,Employed
6420,53,65882.38476863039,615,Self-Employed
6421,64,46929.13012054376,414,Employed
6422,63,20000.0,753,Employed
6423,69,40178.28236553255,819,Employed
6424,36,51269.03366718562,636,Employed
6425,30,58823.01407980701,539,Employed
6426,59,36758.31351723657,685,Contractor
6427,38,52729.83833758949,444,Employed
6428,54,36725.31528786034,676,Employed
6429,44,61854.51621129167,303,Employed
6430,69,38172.71679093462,627,Employed
6431,46,43777.38359073839,496,Self-Employed
6432,37,32282.896725271523,688,Employed
6433,42,61162.4826107554,560,Employed
6434,23,43338.80575119004,393,Employed
6435,53,87669.60666688574,556,Self-Employed
6436,19,75146.25666732248,435,Employed
6437,39,63253.70329540892,824,Employed
6438,49,45062.86256640528,797,Contractor
6439,33,74513.00763290757,477,Employed
6440,35,82267.52223371592,411,Employed
6441,22,68567.21030504076,563,Contractor
6442,53,105092.54638667326,713,Employed
6443,47,76490.9329518704,668,Self-Employed
6444,62,87840.18043920086,677,Employed
6445,36,68339.13538839946,682,Employed
6446,40,81891.61133142441,810,Employed
6447,51,45080.469183270616,676,Contractor
6448,30,53540.040919680156,844,Contractor
6449,60,73734.08883705949,372,Employed
6450,46,73552.48703893455,803,Employed
6451,53,77690.29557358118,651,Employed
6452,39,92509.82230696823,624,Employed
6453,69,29375.720704614694,687,Employed
6454,69,40638.686309742596,539,Self-Employed
6455,64,70739.31602685632,373,Self-Employed
6456,53,46890.90920491348,330,Self-Employed
6457,26,149444.20603223407,778,Employed
6458,56,77892.9904792534,313,Self-Employed
6459,68,63041.728776746066,615,Self-Employed
6460,36,52113.268172903525,367,Employed
6461,55,52995.94292017389,837,Employed
6462,23,65753.51653287944,590,Employed
6463,69,67799.54831553144,323,Employed
6464,64,53582.52138266218,714,Contractor
6465,32,58171.19383700246,335,Employed
6466,37,98607.11438086492,400,Contractor
6467,26,99612.62406627586,845,Employed
6468,49,71300.84949837193,338,Self-Employed
6469,21,31468.50681908156,510,Self-Employed
6470,67,78462.57891597609,471,Employed
6471,35,103857.06104027564,741,Contractor
6472,22,99244.52754905946,358,Employed
6473,37,83360.64632024168,709,Employed
6474,40,100560.57388214555,833,Employed
6475,28,66334.60681197555,664,Employed
6476,54,80702.57424584262,666,Contractor
6477,39,47980.6108418705,643,Employed
6478,21,72306.6364038928,595,Employed
6479,46,98238.35609926311,640,Self-Employed
6480,61,50264.414712827725,822,Employed
6481,51,43463.91426339284,564,Employed
6482,30,67437.22347559241,823,Employed
6483,59,59333.44490690001,337,Employed
6484,26,81228.6930267605,430,Employed
6485,59,53668.51185132394,681,Employed
6486,48,107960.99039006785,524,Employed
6487,24,32758.097550973605,442,Employed
6488,21,96343.36965549336,730,Employed
6489,36,45878.769292297424,688,Self-Employed
6490,59,20100.431635399415,353,Employed
6491,47,70946.87890872169,323,Contractor
6492,48,58634.80034965291,694,Self-Employed
6493,52,37259.76580242423,418,Contractor
6494,38,22965.5777071184,484,Employed
6495,48,64790.98031821358,491,Self-Employed
6496,36,89395.92229059545,786,Self-Employed
6497,48,79623.8373271611,683,Employed
6498,49,66417.66622098164,645,Employed
6499,19,76971.18933044338,772,Employed
6500,69,64319.64669055358,302,Employed
6501,27,29256.89392424072,349,Employed
6502,19,29477.650369413917,803,Employed
6503,19,59920.78677538303,510,Employed
6504,41,60983.66784084814,827,Contractor
6505,34,86274.56696266912,582,Employed
6506,49,83932.60559436868,678,Employed
6507,33,80128.32539397373,625,Employed
6508,33,57992.93217307048,597,Employed
6509,63,30483.695747246515,437,Employed
6510,56,75301.77842665059,424,Self-Employed
6511,48,78129.23283155421,691,Employed
6512,60,20000.0,701,Employed
6513,41,44141.54533543343,779,Employed
6514,18,47723.6405651526,700,Self-Employed
6515,28,67958.7550280859,661,Contractor
6516,38,44915.98918085765,365,Employed
6517,21,64046.63577938399,727,Employed
6518,24,59736.6264911752,820,Self-Employed
6519,43,61021.263211556805,731,Self-Employed
6520,64,47090.142657481345,404,Employed
6521,67,49025.37364833306,388,Employed
6522,29,37993.32350548268,305,Employed
6523,48,74501.6860143458,457,Employed
6524,34,79277.5657147842,678,Employed
6525,50,45734.551246866526,629,Employed
6526,28,103016.0024004261,402,Employed
6527,45,57134.96381394878,522,Employed
6528,49,103254.64059491402,701,Contractor
6529,18,48946.820654209914,844,Contractor
6530,64,20000.0,808,Employed
6531,45,75054.94562280878,483,Self-Employed
6532,59,71213.62762797468,386,Employed
6533,24,65859.84488268958,679,Employed
6534,19,48944.18803890027,837,Employed
6535,59,64135.69436285453,712,Self-Employed
6536,41,52218.513553261815,817,Contractor
6537,21,57441.26084170624,594,Self-Employed
6538,61,86040.80639412688,559,Employed
6539,36,69605.43073825234,683,Self-Employed
6540,43,80248.78468329943,603,Contractor
6541,28,59203.28733435525,615,Employed
6542,57,56449.566354880626,376,Self-Employed
6543,67,36162.936727783905,678,Employed
6544,60,55749.084685795075,760,Self-Employed
6545,28,20000.0,355,Employed
6546,62,50244.45084235913,380,Employed
6547,20,62953.145570229026,475,Self-Employed
6548,29,79091.8413567539,682,Employed
6549,20,58283.05306187608,448,Employed
6550,59,73691.83855612499,580,Employed
6551,44,20000.0,644,Self-Employed
6552,66,63579.078694826254,708,Employed
6553,19,23012.43017716491,329,Self-Employed
6554,66,34792.412108516684,721,Self-Employed
6555,33,60320.86130340348,530,Employed
6556,19,96906.59969683886,658,Employed
6557,47,74280.16908675147,461,Employed
6558,37,65455.77492842793,527,Employed
6559,55,64511.74026332245,520,Employed
6560,45,47159.27766988832,372,Employed
6561,42,51400.41466568291,698,Employed
6562,49,75684.40113676993,394,Employed
6563,27,30365.987038887644,774,Self-Employed
6564,59,79826.35125707553,394,Employed
6565,57,55287.32332202868,423,Contractor
6566,50,85638.92687173912,799,Employed
6567,30,89027.33643080208,347,Employed
6568,58,23172.899687356497,394,Employed
6569,59,50460.48091931955,776,Employed
6570,64,43611.80780148441,332,Self-Employed
6571,54,20000.0,417,Employed
6572,33,39186.66809476474,550,Employed
6573,62,126031.39613163349,602,Employed
6574,39,80237.747405311,421,Employed
6575,37,112932.19921514386,517,Employed
6576,67,85727.4610004584,352,Employed
6577,60,46453.92097478811,425,Employed
6578,44,55455.720083148924,458,Employed
6579,58,79710.90450600768,475,Employed
6580,33,75937.65508682591,591,Self-Employed
6581,51,50566.44960729165,458,Employed
6582,49,27250.17073551983,790,Employed
6583,43,147194.02968471847,656,Employed
6584,42,61471.25819142986,536,Employed
6585,19,56856.5276704345,727,Employed
6586,29,67833.36159763255,424,Employed
6587,57,58931.78526722429,614,Employed
6588,26,68068.2226926371,578,Employed
6589,29,97173.68215291048,404,Self-Employed
6590,43,61886.28800783941,341,Self-Employed
6591,26,35932.239016805965,696,Employed
6592,27,60958.90513803472,759,Employed
6593,49,53389.95546475223,790,Employed
6594,51,100597.47343117128,467,Self-Employed
6595,65,94277.97661843926,473,Contractor
6596,37,67688.12501076997,671,Employed
6597,56,33031.60362951859,449,Employed
6598,19,34352.693414001355,548,Self-Employed
6599,18,65378.08153961384,479,Self-Employed
6600,68,73408.07423303202,419,Employed
6601,53,55634.42951684863,327,Employed
6602,41,52995.760394819146,416,Employed
6603,44,50180.01917053383,561,Employed
6604,19,64415.15099390134,337,Employed
6605,48,20000.0,496,Employed
6606,31,37466.83428075725,824,Self-Employed
6607,19,49323.728863816235,736,Self-Employed
6608,46,95187.57987379801,709,Self-Employed
6609,32,44654.65895177677,632,Employed
6610,29,69511.70354578015,830,Employed
6611,54,70663.5687732749,764,Employed
6612,45,97447.91264151905,457,Employed
6613,37,96564.43517410375,459,Employed
6614,56,63562.425780127094,633,Employed
6615,41,53112.88147026393,675,Employed
6616,38,48404.17242935774,378,Employed
6617,27,58973.41943835548,496,Employed
6618,63,54149.16614191,419,Employed
6619,31,78840.6852339558,525,Employed
6620,54,75507.74543713011,709,Self-Employed
6621,35,79795.0297786254,837,Employed
6622,41,96482.09278590421,638,Employed
6623,31,111571.72803500443,836,Employed
6624,51,68116.58483518893,519,Self-Employed
6625,29,92486.59428489133,592,Employed
6626,39,56208.49540414462,503,Self-Employed
6627,23,94625.17458957538,813,Employed
6628,53,91537.72892939611,501,Employed
6629,62,90210.39924857479,331,Contractor
6630,53,67351.74602978809,388,Employed
6631,39,48291.04590022778,501,Employed
6632,31,30136.789053363085,592,Employed
6633,33,63999.06981197252,414,Employed
6634,53,103325.31355622958,521,Employed
6635,42,57253.87746589817,481,Employed
6636,49,84628.16463650136,768,Employed
